Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,AVERGE VIEW
4155,1,Jenna Dewan,43,342222,28109205,653702.4418604651
4156,1,TheCranberriesVEVO,19,1428702,1414779306,74462068.73684211
4157,1,القيثارة | Alqithara,619,1597514,590984374,954740.5072697899
4158,1,CBS,57325,1098981,1505436631,26261.432725686875
4159,1,Litllebaby,209,340905,78259240,374446.1244019139
4160,1,雙胞胎軒軒釩釩,47,232437,58991136,1255130.5531914893
4163,1,Jaaz Multimedia,293,1405156,538897147,1839239.4095563139
4164,1,Mahindra Racing,128,14796,131089309,1024135.2265625
4165,1,Çocukcuk,271,179279,55746729,205707.48708487084
4166,1,CMV,230,689916,151937725,660598.804347826
4167,1,Mundo Web,224,563290,234898910,1048655.8482142857
4168,1,Paweł Domagała,9,132645,54254556,6028284.0
4169,1,T-Mobile,822,196195,59516757,72404.81386861314
4170,1,Hayal Ailesi,106,610870,379846251,3583455.1981132077
4171,1,Gossip Adda,2472,391075,240498843,97289.17597087378
4172,1,Joga Sport,153,1026691,401990132,2627386.4836601308
4173,1,Telemundo Entretenimiento,14680,1229310,541286065,36872.3477520436
4174,1,HOTVODyoung,3948,277041,316994913,80292.5311550152
4175,1,5FDPVEVO,107,1424204,1019211373,9525339.93457944
4176,1,Trilha Sonora Favorita,980,341926,135602583,138369.98265306122
4178,1,DavidBisbalVEVO,98,1159378,836343309,8534115.397959184
4179,1,Игрушки Зверюшки,21,176315,40576699,1932223.761904762
4180,1,SpanisHDReal,155,1098959,289204610,1865836.1935483871
4181,1,pingüino,18,194626,51357530,2853196.111111111
4182,1,Coppel,203,144394,185471840,913654.3842364532
4183,1,Show and Tell Toys,835,600768,635027085,760511.4790419162
4184,1,Bonafont Levité,13,5318,21402552,1646350.1538461538
4185,1,مزيون قيمز - GamesMzuuoon,631,1457404,265399330,420601.15689381934
4188,1,Songs PK,39,500677,130346801,3342225.6666666665
4189,1,lozaus1,92,1531645,920454511,10004940.336956521
4190,1,XBRAKER VS ARCADE,3568,1011362,549771033,154083.80969730942
4191,1,王小君,68,48700,11359488,167051.29411764705
4192,1,DAHIYA FILMS,110,770569,242968335,2208803.0454545454
4193,1,An Ninh Thế Giới,6147,775473,589905435,95966.39580283065
4194,1,Harry Hu,342,85014,115544021,337848.01461988303
4195,1,Power Past Impossible,49,3511,54606430,1114416.9387755103
4196,1,NPR Music,1435,1868951,468362308,326384.8836236934
4197,1,악동 김블루,753,982257,263354350,349740.1726427623
4198,1,Düşyeri,571,1586148,1174568015,2057036.8038528897
4199,1,Mr.VenkatTV,2719,219749,71044404,26128.872379551307
4200,1,PT. NutriSains,85,6106,74837048,880435.8588235294
4201,1,Sergey322,496,332655,198438293,400077.20362903224
4202,1,FilmSelect Español,396,900880,387543524,978645.2626262626
4203,1,圧倒的不審者の極み!,48,1288631,165046156,3438461.5833333335
4204,1,Level UP,92,734279,257972852,2804052.7391304346
4206,1,Third String Kicker,211,526778,314002396,1488163.0142180095
4207,1,Research Tv India,207,2982012,295539024,1427724.7536231885
4208,1,HalfpintFilmz - WouldYaLookAtThis,859,481252,178853714,208211.54132712458
4209,1,Izzy's Toy Time,760,417453,546091172,718541.0157894737
4210,1,Eleven Seven Music,673,628716,456380142,678127.9970282319
4211,1,SBS Inkigayo,15197,2169754,1175612603,77358.20247417253
4213,1,Thomas Toys,94,2118571,451054518,4798452.319148936
4214,1,EarthWindandFireVEVO,192,466893,616730422,3212137.6145833335
4215,1,밥티비,162,7549,12639641,78022.47530864198
4216,1,اتفرج منوعات 2,141,412635,143254987,1015992.8156028369
4217,1,Zee Sarthak,5104,602507,186271408,36495.181818181816
4218,1,House Of Jhankar,295,470493,152636933,517413.33220338984
4219,1,JucariiPentruTine Jucarii,394,40472,12757906,32380.472081218275
4221,1,CoasterForce,2741,608436,389986083,142278.76067128786
4222,1,DANWEB,233,198843,73882238,317091.1502145923
4223,1,Color Man,530,286277,80213009,151345.3
4224,1,Трум Трум СЕЛЕКТ,309,2205086,374284451,1211276.5404530745
4225,1,AGUGAI,752,504510,275562500,366439.49468085106
4226,1,I'm A Celebrity... Get Me Out Of…,3809,556797,262283864,68858.98241008139
4227,1,Vrindavan Channel,25,155009,32901297,1316051.88
4228,1,محمد خير جراح Mhd Kheir…,641,486101,240672308,375463.8190327613
4229,1,UrbanoVideosTV,418,1927186,456707483,1092601.6339712918
4230,1,Robin Schulz,235,2550003,1781228597,7579696.157446808
4231,1,قناة الشيخ كشك,3416,3028665,787438630,230514.82142857142
4232,1,Cartoon Network Brasil,1137,2459727,470240910,413580.3957783641
4233,1,OfficialGucciMane,172,2196209,1043551240,6067158.372093023
4234,1,All In One,524,634881,211001126,402673.90458015265
4235,1,Zıpır Çocuk TV,188,89375,21985070,116941.86170212766
4236,1,S7S,47,796765,55317768,1176973.7872340425
4237,1,SCIBHAJAN,692,600035,126016904,182105.35260115608
4238,1,Connecting,1575,485648,116342873,73868.4907936508
4239,1,Rosanna Pansino,612,10580428,2489858520,4068396.274509804
4240,1,MaxINFINITE,5129,1711245,987592904,192550.77091050887
4242,1,Shaun the Sheep [BahasaIndonesia],218,858511,500876539,2297598.8027522936
4243,1,Garam Chai,6288,467429,238038023,37855.919688295166
4244,1,معلومة | M3loma,664,2042363,274055161,412733.6762048193
4245,1,CD MLP scratch,270,754350,600664637,2224683.8407407408
4246,1,NYN KID,357,756108,152102565,426057.60504201683
4248,1,Rovi23,3428,2542338,816442362,238168.7170361727
4249,1,Kubz Scouts,1164,2191461,710941574,610774.5481099656
4250,1,Tv9 Gujarati,39806,791256,433142229,10881.330176355323
4251,1,Little Baby Bum Junior Nursery…,225,677648,468894884,2083977.2622222223
4252,1,Will It Slime?,151,1323802,319494671,2115858.7483443706
4254,1,ColorsTV Promos,3379,621382,282831607,83702.7543651968
4255,1,Liliya Kitto,512,938902,207605415,405479.326171875
4256,1,Disco Recording Company - Telangana…,3256,451579,168275435,51681.64465601966
4257,1,MARTIN TV GO VEGAN - AMOR Y MÁS,669,39830,12257194,18321.665171898356
4258,1,Jaze Cinema,1421,1734164,668145625,470193.9655172414
4259,1,Aşk Laftan Anlamaz,891,1299858,915974090,1028029.2817059484
4260,1,Oyuncak Şekeri,651,861408,375050153,576113.906298003
4261,1,RAJAWALI TELEVISI - LANGIT RTV,1714,619058,236221884,137819.06884480748
4262,1,HYPEX,148,406223,67295082,454696.5
4263,1,Cam Channel,87,231927,70171553,806569.5747126436
4265,1,Rudel,570,96567,143312495,251425.4298245614
4266,1,Irmãos Berti,132,3645466,214554593,1625413.5833333333
4267,1,NellyVEVO,37,2412648,1825819278,49346466.972972974
4268,1,MR Bhojpuriya,134,1123700,142478562,1063272.8507462686
4269,1,Wolokoso Mu Uganda,2110,83948,26071780,12356.293838862559
4270,1,Die Antwoord,83,2440827,648809297,7816979.481927711
4271,1,Little Treehouse India - Hindi Kids…,108,545169,133365510,1234865.8333333333
4272,1,Andhika Gemintang,157,1161097,161942267,1031479.4076433121
4273,1,Oi,1004,378010,547831643,545649.046812749
4274,1,Jani Eremin,40,62613,29740400,743510.0
4275,1,華策FUN國際｜HUACE GLOBAL FUN,1305,397952,195378522,149715.34252873564
4276,1,Peppa Pig English,413,1565194,615383060,1490031.622276029
4277,1,JHANKAR STUDIO,513,340574,84482640,164683.50877192983
4278,1,HERMusicVEVO,25,176944,95533649,3821345.96
4279,1,FilmiBeat,19030,1734370,778900041,40930.11250656858
4280,1,Uncle Corone,502,1003365,835018992,1663384.4462151395
4281,1,Toda Meiga,317,2908845,417032049,1315558.5141955835
4282,1,McDonald's Brasil,114,337855,216657605,1900505.3070175438
4283,1,Trung Ruồi Official,23,634190,126807123,5513353.173913044
4285,1,Carolina Ross,190,1357631,382177944,2011462.8631578947
4286,1,SorDor Style,195,1294410,185991343,953801.758974359
4287,1,MANYACRAFT,2563,1163116,165459402,64556.92625829107
4288,1,GEICO Insurance,293,1155382,186262503,635708.2013651878
4289,1,DisneyChannelIT,2295,1430452,1095337363,477271.18213507626
4290,1,AnavitoriaVEVO,40,1203537,341197194,8529929.85
4291,1,MIX TV,246,103478,49046931,199377.76829268291
4292,1,TheBrainDit,6060,7712494,2616145057,431707.1051155116
4293,1,PEACH EAT LAEK,91,1901081,133729044,1469549.934065934
4294,1,Funny Floret,82,336638,85689875,1044998.4756097561
4295,1,PUBG TV,232,1285844,246460563,1062330.0129310344
4296,1,Round2hell,47,3199452,233499670,4968078.085106383
4297,1,Truyện Ma Kinh Dị 2018,426,178470,59930828,140682.69483568074
4298,1,RTL2,604,477240,348130387,576374.8129139073
4299,1,CILIO,453,1940035,267450664,590398.816777042
4300,1,Domingo Espetacular,2456,1729885,408148702,166184.32491856677
4301,1,NerdOut!,154,1978183,503637145,3270371.0714285714
4302,1,Tarang Cine Productions,288,541876,189848367,659195.71875
4303,1,釣りよかでしょう。,1461,1032380,559314261,382829.7474332649
4304,1,Maasranga TV Official,516,783456,136192778,263939.49224806204
4305,1,VICE,2442,9723676,1852463966,758584.7526617526
4306,1,エムキッズチャンネルM…,183,250852,48272739,263785.45901639346
4307,1,ROBERT PG,523,2969212,564359701,1079081.6462715105
4308,1,Movieclips Coming Soon,22312,2032501,2188931850,98105.58667981355
4309,1,MysticGotJokes,487,4254998,1077452252,2212427.6221765913
4310,1,MileyCyrusVEVO,51,10847617,3352830806,65741780.50980392
4311,1,ColorMonsters Toy,699,465232,280068762,400670.6180257511
4312,1,Rels B // Flakk Daniel,87,1229857,392738625,4514237.068965517
4313,1,HDBroadcaster .com,373,267466,218563753,585961.8042895442
4314,1,Рэп Лирика - Рэп…,984,659909,337127108,342608.84959349595
4315,1,tvOneNews,13148,491590,190848806,14515.42485549133
4316,1,HiHaHe Nerf War,260,557813,273406816,1051564.6769230769
4317,1,Aflamna El7elwa - أفلامنا…,814,545971,165109493,202837.21498771498
4318,1,NOWnews,5518,40931,52306718,9479.289235230155
4319,1,Телеканал Ю,8933,337839,212286579,23764.30975036382
4320,1,Anne,610,714014,499503270,818857.8196721311
4321,1,Daftar5,433,1350477,269945369,623430.4133949191
4322,1,Palmashow,260,3072715,1236545036,4755942.446153847
4323,1,Bollywood Arabic Videos,245,386377,100273824,409280.9142857143
4324,1,Peter PlutaX,1390,1860291,776209979,558424.4453237411
4325,1,Attessia TV,5403,1035084,474450626,87812.44234684434
4326,1,少康戰情室,4367,359222,266795161,61093.46485001145
4327,1,Mac Miller,159,1744620,1118463212,7034359.823899371
4328,1,ILuvOlitz2,258,38957,40694978,157732.47286821707
4329,1,cute kiddy,91,935162,234207403,2573707.7252747254
4331,1,Kurtlar Vadisi,473,307650,522829103,1105346.9408033828
4332,1,Yuki Music,1563,841673,168398860,107740.79334612924
4333,1,Tivibu Spor,2807,354600,203379615,72454.44068400428
4335,1,kiiroitori1229,104,351108,87868473,844889.1634615385
4336,1,Dr. Vivek Bindra: Motivational…,295,4597616,220684745,748083.8813559322
4337,1,Ahmed Hassan Hussein,130,1220134,175906336,1353125.6615384615
4338,1,PragerU,448,1663462,463159205,1033837.5111607143
4339,1,AshStudio7,513,1419008,406531365,792458.8011695907
4340,1,FUNTASTIC TV - Kids Songs and…,298,1896907,1243275274,4172064.677852349
4341,1,MeleTOP,3306,621315,399884495,120957.19751966122
4342,1,Talking Kitty Cat,157,1458071,454883738,2897348.6496815286
4343,1,CaptainSauce,1209,734560,246185449,203627.3358147229
4344,1,Julia Silva,1236,3800626,890696929,720628.5833333334
4345,1,WhatCulture Wrestling,3118,1587627,1001145641,321085.8373957665
4346,1,AlexMax Han,11,300002,11215273,1019570.2727272727
4347,1,dontettotv,83,172781,80676715,972008.6144578314
4348,1,น้องดาว We Kids Smile,154,246795,54490730,353835.9090909091
4349,1,Nossa Novela,569,1204938,258592184,454467.8101933216
4350,1,Simon Desue,513,3877580,633318109,1234538.22417154
4351,1,Jc Sheik,6528,454522,74167732,11361.478553921568
4352,1,BrutalGaming!,355,449720,201130465,566564.690140845
4353,1,Os Pequerruchos,110,1220376,725475997,6595236.336363636
4354,1,starshipTV,1044,3037987,1564553335,1498614.3055555555
4355,1,SamsungChile,492,85773,181721647,369352.94105691055
4356,1,GRUPO5,104,411851,251409125,2417395.4326923075
4357,1,자동차 & 로봇 장난감 Car &…,3077,996142,824707252,268023.156321092
4358,1,ZoZo Show,65,2071956,508266770,7819488.769230769
4359,1,Reggaeton FullHD,322,389727,216943304,673736.9689440994
4360,1,保育園ぐらんでぃーる,592,90937,47520024,80270.31081081081
4361,1,DavidsTV,289,1113649,322758374,1116810.9826989619
4362,1,Olsa & Olta,7,160691,53907404,7701057.714285715
4363,1,DjSuraj Farrukhabad,169,37205,19948476,118038.31952662722
4364,1,まめきゅん [MAMEKYUNN],1358,213735,178216897,131234.82842415318
4365,1,Zalfa Aulia Channel,269,591761,174499518,648697.092936803
4366,1,Monsta,452,2720496,930703534,2059078.6150442478
4367,1,Pebbles Hindi,2088,833466,319125136,152837.70881226053
4368,1,Super Kid Hero,12,570694,57949343,4829111.916666667
4369,1,Cristiano Araújo,65,2353752,1223199008,18818446.276923075
4370,1,Belgas TV,552,1353313,105899909,191847.66123188406
4371,1,MTG - Nhân,101,529228,182326632,1805214.1782178218
4372,1,HBO,5798,1275042,554763568,95681.88478785788
4373,1,PuneetSway,167,1241717,160772863,962711.754491018
4374,1,Bo Studio SMF,117,107984,24229250,207087.60683760684
4375,1,Roadrunner Records,449,1843864,1645507223,3664826.777282851
4376,1,EM - عيسى المرزوق,11,1038932,267177101,24288827.363636363
4377,1,Mi Mi Kids,34,564435,152373821,4481582.970588235
4379,1,Fique Diva com Niely,487,149627,190623469,391423.96098562627
4380,1,Le Monde à L'Envers,104,1771858,233842849,2248488.9326923075
4381,1,baby mesk,20,439950,96329712,4816485.6
4382,1,Tunes Arabia - تيونز…,235,314383,213794271,909762.855319149
4383,1,Veena Music,778,1008997,389129341,500166.24807197944
4384,1,WWE Mania,281,481440,158968402,565723.8505338079
4385,1,桐崎栄二/きりざきえいじ,237,2359443,636059688,2683796.1518987343
4386,1,AbstrachujeTV,210,3214966,937746486,4465459.457142857
4387,1,BTNews Hindi,5772,623657,164605890,28517.99896049896
4388,1,Redondos Subtitulados,2087,472618,588597918,282030.62673694297
4389,1,Los 4,127,211307,105751574,832689.5590551181
4390,1,84 TUBE,264,185278,97745560,370248.3333333333
4391,1,No: 309,1109,643899,760229916,685509.392245266
4392,1,Variety,2321,285459,131193046,56524.36277466609
4393,1,Grandpa Kitchen,116,2933547,262239661,2260686.7327586208
4394,1,Warner Bros. Pictures…,1596,836973,576357430,361126.20927318296
4395,1,Adını Feriha Koydum,194,112344,60635282,312553.0
4396,1,বাউলা অন্তর,64,36269,13891145,217049.140625
4397,1,Nuke's Top 5,102,837164,202480389,1985101.8529411764
4398,1,ditto art,221,922554,306245397,1385725.778280543
4399,1,ToyStorys CAF Network,97,133598,29113560,300139.793814433
4400,1,TRAMBOLINO COMPILATION,84,100720,39703191,472657.03571428574
4401,1,بابلي تولز | Publitools,302,1361298,796856932,2638599.1125827814
4402,1,Ozuna - Topic,194,135532,57859774,298246.25773195876
4403,1,AUC - ALL URBAN CENTRAL,2708,806217,654481488,241684.44903988185
4404,1,Suhana Safar,34,243103,65597110,1929326.7647058824
4405,1,Colors Kids,33,1806734,375224093,11370427.06060606
4406,1,Active Self Protection,917,1121695,443592524,483743.2104689204
4407,1,Hãng Phim Hoạt Hình Việt Nam,589,670509,477313404,810379.2937181664
4408,1,soormandir,1164,796234,192988013,165797.2620274914
4409,1,Lakme India,431,222445,375440442,871091.5127610209
4410,1,Tudubom Records,182,1297856,391537498,2151304.9340659343
4411,1,Phim Hài Hay - Phim Hài Việt,465,969585,526972494,1133274.1806451613
4412,1,ThaiPBS,42373,1381892,546531799,12898.114341679844
4413,1,Headlines India,1353,1526773,243269589,179800.1396895787
4415,1,VehliJantaRecords,144,1084471,316419514,2197357.736111111
4416,1,91.9 Sarthak FM,805,811217,189625826,235560.03229813665
4417,1,Carbon Fiber Music,70,1777878,446604020,6380057.428571428
4418,1,Wheel City Heroes - Official…,38,128195,30618973,805762.447368421
4419,1,Crown Records,101,1667695,447120859,4426939.198019802
4420,1,Thai Fairy Tales,84,934181,323924630,3856245.595238095
4421,1,ALPACO,170,811472,448850524,2640297.2
4422,1,Toy Candy,196,3291030,2153959075,10989587.117346939
4423,1,테스터훈 TesterHoon,1197,962469,311764901,260455.22222222222
4424,1,Siwonii Meow,38,185392,91919600,2418936.8421052634
4425,1,Maddock Films,10,82067,46823120,4682312.0
4426,1,telblog.net,1081,3182436,777921054,719630.9472710453
4427,1,MehndiArtistica,1238,1469169,349431711,282255.0169628433
4428,1,Miss Gaby,141,2021134,629032106,4461220.609929078
4429,1,Dehati Indian Masti,38,407531,47752610,1256647.6315789474
4430,1,TV1 Telugu,3952,440463,99698526,25227.359817813765
4431,1,La Santa Grifa Official,238,2145019,845116969,3550911.6344537814
4432,1,Monthly Winners,111,1146565,504985255,4549416.711711711
4434,1,TOYLAND,120,1096770,305134574,2542788.1166666667
4435,1,Piuzinho,274,1519133,95950604,350184.68613138684
4436,1,Chetak Haryanvi,900,1051645,271288378,301431.5311111111
4437,1,Baby Fun Learning,852,1568161,624692978,733207.720657277
4438,1,Marlon Huber,379,237216,37254942,98298.0
4439,1,DD STAR Record,281,791518,402096123,1430947.0569395018
4440,1,재넌,783,1386510,395519732,505133.75734355045
4441,1,Mitsubishi Motors Canada,121,4080,34998429,289243.2148760331
4442,1,Music World,122,930528,214902917,1761499.3196721312
4444,1,Wix Español,124,11587,80572925,649781.6532258064
4446,1,Natraj Cassette Barhi,240,257950,89836163,374317.3458333333
4447,1,Crime Alert,114,1072946,437781655,3840189.956140351
4449,1,RTL Entertainment,8097,269883,580950038,71748.80054341114
4450,1,KHB,238,521190,159312670,669380.9663865546
4451,1,Siyah Giyen Genç,313,550408,107620134,343834.29392971244
4452,1,KarenDaidai MusicChannel,1530,308635,200148956,130816.3111111111
4453,1,Fórum Chaves,2237,1400387,763555026,341329.91774698254
4454,1,QuizKnock,333,342577,87507827,262786.2672672673
4455,1,عباس النوري :…,751,357867,153608750,204538.948069241
4456,1,FernandoSorocabaVEVO,37,578497,304388453,8226714.945945946
4458,1,WAMIndiaMovies,602,1901575,556385699,924228.7358803987
4459,1,PRIVADO 80s,277,346863,240794543,869294.3790613718
4460,1,Novelas Teen,254,238850,61723603,243006.31102362205
4461,1,WisinYYandelVEVO,33,3021803,2632456864,79771420.12121212
4462,1,DOLLAR,157,392723,108162866,688935.4522292993
4463,1,コレコレチャンネル…,259,724528,225715840,871489.7297297297
4464,1,Trend Central,143,2136088,371155026,2595489.6923076925
4466,1,TeroserPlay,3935,2343473,539613126,137131.6711562897
4467,1,FunkHitsVEVO,81,1531177,297290037,3670247.3703703703
4468,1,UsagersDesLilas,21,124429,70073364,3336826.8571428573
4469,1,Glee Scenes,1570,107968,247195957,157449.6541401274
4470,1,Ecrin Su Çoban,246,347532,109491745,445088.39430894307
4471,1,DatPiff,14407,628138,309081115,21453.53751648504
4472,1,Your Face Sounds Familiar,1437,760746,368906972,256720.23103688238
4473,1,My Country My Lifestyle,153,319636,106640797,696998.6732026144
4474,1,Magneoton,1036,342635,382791328,369489.6988416988
4475,1,hyghhopes,1,15325,14842098,14842098.0
4476,1,Renault Brasil,148,486167,91019865,614999.0878378379
4477,1,VS RECORDS,782,487762,251692655,321857.61508951406
4478,1,Enterr10 Music Bhojpuri,182,1097216,406134202,2231506.604395604
4479,1,The Evans,3,58445,46311017,15437005.666666666
4480,1,HalseyVEVO,99,3186761,1147216205,11588042.474747475
4481,1,Skip and Shannon: UNDISPUTED,2114,938377,552418714,261314.43424787134
4482,1,Mes Parrains 2016,323,313843,115123728,356420.2105263158
4483,1,G Series Bhakti,502,174840,66890590,133248.187250996
4484,1,Chicas Cosmo,1769,1924648,392865365,222083.3041266252
4485,1,Alice in youtubeland,129,251971,16977496,131608.49612403102
4486,1,Nick Eh 30,352,3159213,188789056,536332.5454545454
4487,1,HAYZO TV,41,236921,25309856,617313.5609756098
4488,1,Свинка Пеппа новые…,5,387640,12105031,2421006.2
4490,1,Redmau,536,1747889,800260674,1493023.6455223882
4491,1,Baka Prase,658,844064,203849887,309802.25987841946
4492,1,三原JAPAN Sanyuan_JAPAN,750,821782,145926053,194568.07066666667
4493,1,Official NET News,96996,612068,529640372,5460.4351932038435
4494,1,G.S World,559,1711413,144994531,259381.98747763864
4495,1,Woolly and Tig Official Channel,242,382170,348627425,1440609.194214876
4496,1,Levi's®,556,174464,206128851,370735.34352517984
4497,1,شاشة المعرفة,221,967424,128793554,582776.2624434389
4498,1,Gup Chup Masthi,1809,192386,122441827,67684.81315644002
4500,1,MyMissAnand,88,896058,143644455,1632323.3522727273
4501,1,BRUTOS,291,885038,201859935,693676.7525773196
4502,1,NoahsNoah,113,1061118,163742781,1449051.1592920355
4503,1,LOBODA,307,504299,447030369,1456124.980456026
4505,1,La Voz Kids España,314,518162,246512271,785070.9267515923
4506,1,Global Health Media Project,700,441833,165912717,237018.16714285716
4507,1,SchoolBoy,406,916973,444364482,1094493.7980295566
4508,1,TwiinsCuliacanTv,5486,2147573,1566419300,285530.3135253372
4509,1,PrankInvasion,56,3560074,453201535,8092884.553571428
4510,1,中天電視,56420,766414,853996269,15136.41029776675
4511,1,NickJonasVEVO,84,2179850,727144814,8656485.88095238
4512,1,Лучшее из Сети,1214,204442,100226391,82558.80642504118
4513,1,Gustavo Paródias,147,4716736,432327452,2941003.074829932
4514,1,Zombies Gameplay,1675,522717,352699376,210566.79164179103
4515,1,The Ohana Adventure,847,1759189,413589622,488299.4356552538
4516,1,DilsinhoVEVO,54,930141,412052134,7630595.074074074
4517,1,Король ММА,467,235452,195157317,417895.75374732335
4518,1,Swissbeatbox,2405,1246052,383377417,159408.4893970894
4519,1,People are Awesome,478,2821109,598390543,1251863.0606694561
4520,1,P 4 Pakao,258,1768418,383723672,1487301.054263566
4521,1,Юлик,1498,1855653,396577745,264738.14753004006
4523,1,Baby Joy Joy - Early Learning (Kids…,111,719656,404123531,3640752.5315315314
4524,1,Cobalt Music,1508,628032,1093021721,724815.4648541114
4525,1,Kch Multimedia Naat,2900,1337000,339315498,117005.34413793104
4526,1,PBS KIDS,1623,448155,443151356,273044.58163894026
4527,1,Baby Dolls & Little Girls,877,681834,448044630,510883.27251995436
4528,1,RioromaVEVO,93,2457940,1458247020,15680075.483870968
4529,1,AerosmithVEVO,85,1436586,1463346223,17215837.91764706
4530,1,BT Sport,2590,904661,298643928,115306.53590733591
4531,1,Владимир Кум,735,364935,162871197,221593.46530612244
4532,1,Muca Muriçoca,600,4883397,504819925,841366.5416666666
4533,1,iGameplay1337,22803,1273799,1151618614,50502.943209226854
4534,1,Tmall AliExpress Russia,41,7143,60464557,1474745.2926829269
4537,1,HFM.Productions,243,1371476,544585257,2241091.592592593
4538,1,Kids Planet,1186,688440,375611557,316704.5168634064
4539,1,Exatlón,1255,969178,253863033,202281.30119521913
4540,1,Wylsacom,1691,5995106,1214105642,717980.8645771733
4541,1,İşte Benim Stilim,13367,352017,625078392,46762.803321612926
4542,1,Insatiable Clips,39,40373,15648648,401247.3846153846
4543,1,Raditya Dika,752,4681974,592937491,788480.7061170213
4544,1,LuL Gaming,222,963290,234387744,1055800.6486486488
4545,1,26Solmates magic,100,1280198,145773569,1457735.69
4546,1,The Times of India,76391,739545,344694346,4512.237645795971
4548,1,A Plus Entertainment,8369,1008919,433793654,51833.39156410563
4549,1,Colors Bangla,18103,483242,276117357,15252.574545655416
4550,1,İstanbullu Gelin,1112,710256,703631356,632762.0107913669
4551,1,Joko & Klaas,721,828714,413638517,573701.133148405
4552,1,Keyblade,270,4465283,1527932609,5659009.662962963
4553,1,MagmaMusen,517,2759333,655748514,1268372.3675048356
4554,1,TVOKids,1047,63804,24684181,23576.104106972303
4555,1,Selena Gomez - Topic,534,296814,32876546,61566.56554307116
4556,1,HooplaKidz TV - Funny Cartoons For…,739,2106836,1165566900,1577221.7861975643
4557,1,cine qube,1034,78161,23444423,22673.52321083172
4558,1,dangmattsmith,413,6556994,929109981,2249660.97094431
4559,1,Ярик Лапа,966,3954908,2534504345,2623710.5020703934
4560,1,The Jeremy Kyle Show,10696,1363734,1022091568,95558.29917726252
4561,1,Magic Pets,117,1042730,148355598,1267996.564102564
4562,1,Телеканал ТЕТ,4666,634934,432577978,92708.52507501072
4563,1,RD Gameplay,1504,2235470,323127866,214845.65558510637
4564,1,Swami Ramdev,3003,1027241,134894318,44919.85281385281
4565,1,MaviSlime,421,763262,424773536,1008963.2684085511
4566,1,Egyptian Arts Group,1119,621715,262210157,234325.4307417337
4567,1,Half Tickets,128,143879,100200965,782820.0390625
4568,1,Video Palace,780,618686,341862125,438284.7756410256
4569,1,Ameer Bros,47,970732,72642145,1545577.5531914893
4570,1,Cem Adrian,312,511032,219675437,704087.9391025641
4572,1,Sobhi Mohammad - صبحي محمد,171,1293280,371775673,2174126.7426900584
4573,1,Pro-M,154,666561,575819569,3739088.1103896103
4575,1,코이티비KOITV,299,366615,151455122,506538.8695652174
4576,1,킴성태TV,545,451837,110677323,203077.65688073394
4577,1,Saregama GenY,1605,1348016,530763825,330693.97196261684
4578,1,Legião de Heróis,259,500760,176583022,681787.7297297297
4579,1,水溜りボンドの日常,771,1227078,367744255,476970.49935149157
4580,1,Afreim,2479,6768781,931270982,375663.9701492537
4581,1,FaZe Sensei,223,723607,61490471,275742.0224215247
4584,1,Various Artists - Topic,207072,30224,28670469,138.45652236903106
4585,1,LetsPlay,2127,3858133,1908008036,897041.8598965679
4586,1,Billie Eilish,12,2436454,57478357,4789863.083333333
4587,1,TRT 1,3614,713273,403060976,111527.6635307139
4588,1,BlastphamousHD TV2,377,892073,86688820,229943.8196286472
4589,1,Mas Waditya,488,548866,415510032,851454.9836065574
4590,1,WATZAP,617,813013,74441612,120650.91085899514
4591,1,Poke,2250,1949612,353058081,156914.70266666668
4594,1,STR Red,287,732044,214187037,746296.2961672473
4595,1,mtvlebanon,32174,1230879,773994459,24056.519518866164
4596,1,NTV Natok,1037,1120270,270500150,260848.74638379941
4597,1,All Babies Channel - 3D Nursery…,320,1834884,694169961,2169281.128125
4598,1,DashieGames,2183,4547094,1818655801,833099.3133302794
4599,1,Animation Cinema,286,667812,197753147,691444.56993007
4600,1,はるみ,10,159914,45544392,4554439.2
4601,1,Fabelle Exquisite Chocolates,73,6069,39102672,535653.0410958905
4603,1,Ashok Kumar Raj,56,161823,51072169,912003.0178571428
4604,1,Bhojpuri Junction,365,2123818,352889142,966819.5671232877
4605,1,Bebe Milo,1028,1827933,593599445,577431.3667315175
4607,1,Musas,457,10650095,1354721389,2964379.4070021883
4608,1,Smosh Pit,1215,5479602,1610278244,1325331.8880658436
4609,1,StuffOne,208,48464,11101967,53374.841346153844
4611,1,HeadConcussionTV,137,1319138,799286212,5834205.927007299
4612,1,War3Star,78,329597,80575665,1033021.3461538461
4613,1,Children Animation Station,20,477754,109553210,5477660.5
4614,1,TheScriptVEVO,111,2520920,1349607477,12158625.918918919
4615,1,Dunya News,46183,1370062,454980836,9851.695125912132
4617,1,The Living Tombstone,189,3285685,928632124,4913397.481481481
4618,1,DJHAMIDAOFFICIEL,84,1400491,398802909,4747653.678571428
4619,1,FJM 006,130,681079,164014692,1261651.476923077
4620,1,Ameer Alabadi,165,2789883,831320945,5038308.757575758
4621,1,Origins Explained,509,1771203,476360531,935875.3064833006
4622,1,M-Urban,177,59099,23784835,134377.5988700565
4623,1,Дизель Студио,1055,881795,367203103,348059.8132701422
4625,1,Bhojpuri Beats,2342,364624,147987483,63188.50683176772
4626,1,WOW TV,590,856671,534680184,906237.6
4627,1,MDP Adwords,80,1074,27827916,347848.95
